"badge_id","user_id","created_at","updated_at" 
"184","13454","2009-12-02 00:19:01","2009-12-02 00:19:01"
"184","12176","2009-12-02 00:19:01","2009-12-02 00:19:01"
"184","19825","2009-12-02 00:19:01","2009-12-02 00:19:01"
"184","19304","2009-12-02 00:19:01","2009-12-02 00:19:01"
"184","17978","2009-12-02 00:19:01","2009-12-02 00:19:01"
"184","13791","2009-12-02 00:19:01","2009-12-02 00:19:01"
"184","8588","2009-12-02 00:19:01","2009-12-02 00:19:01"
"184","917","2009-12-02 00:19:01","2009-12-02 00:19:01"
"184","2002","2009-12-02 00:19:01","2009-12-02 00:19:01"
"184","10564","2009-12-02 00:19:01","2009-12-02 00:19:01"
"184","10098","2009-12-02 00:19:01","2009-12-02 00:19:01"
"184","11384","2009-12-02 00:19:01","2009-12-02 00:19:01"
"184","19643","2009-12-02 00:19:01","2009-12-02 00:19:01"
"184","12424","2009-12-02 00:19:01","2009-12-02 00:19:01"
"97","474","2008-07-06 13:54:33","2008-07-06 13:54:33"
"57","19619","2008-07-06 13:35:57","2008-07-06 13:35:57"
"57","5308","2008-07-06 13:35:57","2008-07-06 13:35:57"
"56","19643","2008-07-06 13:35:36","2008-07-06 13:35:36"
"117","5308","2008-07-20 10:21:16","2009-12-12 00:45:54"
"24","5308","2008-07-06 13:20:21","2008-07-06 13:20:21"
"55","10564","2008-07-06 13:35:12","2008-07-06 13:35:12"
"54","20092","2008-07-06 13:34:25","2008-07-09 06:38:53"
"97","10564","2008-07-06 13:54:33","2008-07-06 13:54:33"
"23","5102","2008-07-06 13:19:43","2008-07-06 13:19:43"
"131","15986","2008-11-11 23:00:05","2008-11-11 23:00:05"
"131","12265","2008-11-11 23:00:05","2008-11-11 23:00:05"
"105","14311","2008-07-06 13:59:37","2008-07-06 13:59:37"
"143","917","2009-03-08 22:45:20","2009-03-08 22:45:20"
"143","17300","2009-03-08 22:45:20","2009-03-08 22:45:20"
"143","11470","2009-03-08 22:45:20","2009-03-08 22:45:20"
"143","18869","2009-03-08 22:45:20","2009-03-08 22:45:20"
"18","16170","2008-07-06 13:16:49","2008-07-06 13:16:49"
"143","15977","2009-03-08 22:45:20","2009-03-08 22:45:20"
"143","18143","2009-03-08 22:45:20","2009-03-08 22:45:20"
"14","14311","2008-07-06 13:14:51","2008-07-06 13:14:51"
"143","17648","2009-03-08 22:45:20","2009-03-08 22:45:20"
"14","14122","2008-07-06 13:14:51","2008-07-06 13:14:51"
"143","18979","2009-03-08 22:45:20","2009-03-08 22:45:20"
"143","10564","2009-03-08 22:45:20","2009-03-08 22:45:20"
"25","21627","2008-07-06 13:20:44","2008-07-06 13:20:44"
"143","20972","2009-03-08 22:45:20","2009-03-08 22:45:20"
"26","21698","2008-07-06 13:21:19","2008-07-06 13:21:19"
"104","6982","2008-07-06 13:59:15","2008-07-06 13:59:15"
"55","11527","2008-07-06 13:35:12","2008-07-06 13:35:12"
"57","18744","2008-07-06 13:35:57","2008-07-06 13:35:57"
"114","13713","2008-07-10 14:18:04","2009-11-17 05:35:25"
"143","21169","2009-03-08 22:45:20","2009-03-08 22:45:20"
"143","20226","2009-03-08 22:45:20","2009-03-08 22:45:20"
"185","12176","2010-03-13 19:59:25","2010-03-13 19:59:25"
"141","11037","2009-02-18 14:54:42","2009-02-18 14:55:03"
"186","5683","2010-04-06 01:07:37","2010-04-06 01:17:03"
"186","15675","2010-04-06 01:07:37","2010-04-06 01:17:03"
"10","945","2008-07-06 13:13:55","2008-07-06 13:13:55"
"139","12265","2009-01-28 14:06:27","2009-01-28 14:07:51"
"135","12265","2008-11-19 10:06:15","2008-11-19 10:06:48"
"187","19554","2010-04-12 22:06:42","2010-04-12 22:08:48"
"17","518","2008-07-06 13:16:35","2008-07-06 13:16:35"
"141","10771","2009-02-18 14:54:42","2010-04-12 01:01:27"
"140","9346","2009-02-08 08:50:47","2010-04-12 01:01:01"
"110","1419","2008-07-09 10:45:38","2010-04-12 01:00:26"
"110","10377","2008-07-09 10:45:38","2010-04-12 01:00:26"
"110","51","2008-07-09 10:45:38","2010-04-12 01:00:26"
"110","7520","2008-07-09 10:45:38","2010-04-12 01:00:26"
"110","6260","2008-07-09 10:45:38","2010-04-12 01:00:26"
"26","636","2008-07-06 13:21:19","2008-07-06 13:21:19"
"97","160","2008-07-06 13:54:33","2008-07-06 13:54:33"
"25","9115","2008-07-06 13:20:44","2008-07-06 13:20:44"
"25","16785","2008-07-06 13:20:44","2008-07-06 13:20:44"
"23","21889","2008-07-06 13:19:43","2008-07-06 13:19:43"
"186","15986","2010-04-06 01:07:37","2010-04-06 01:17:03"
"23","20647","2008-07-06 13:19:43","2008-07-06 13:19:43"
"23","1820","2008-07-06 13:19:43","2008-07-06 13:19:43"
"110","3437","2008-07-09 10:45:38","2010-04-12 01:00:26"
"193","21439","2010-06-17 19:47:32","2010-06-17 19:47:32"
"193","21426","2010-06-17 19:47:32","2010-06-17 19:47:32"
"193","12849","2010-06-17 19:47:32","2010-06-17 19:47:32"
"193","16634","2010-06-17 19:47:32","2010-06-17 19:47:32"
"193","20131","2010-06-17 19:47:32","2010-06-17 19:47:32"
"193","8588","2010-06-17 19:47:32","2010-06-17 19:47:32"
"194","15986","2010-06-20 23:42:03","2010-06-20 23:42:03"
"54","7090","2008-07-06 13:34:25","2008-07-09 06:38:53"
"54","14052","2008-07-06 13:34:25","2008-07-09 06:38:53"
"25","21874","2008-07-06 13:20:44","2008-07-06 13:20:44"
"18","17134","2008-07-06 13:16:49","2008-07-06 13:16:49"
"18","11098","2008-07-06 13:16:49","2008-07-06 13:16:49"
"18","8208","2008-07-06 13:16:49","2008-07-06 13:16:49"
"18","20630","2008-07-06 13:16:49","2008-07-06 13:16:49"
"18","21995","2008-07-06 13:16:49","2008-07-06 13:16:49"
"14","13572","2008-07-06 13:14:51","2008-07-06 13:14:51"
"18","17978","2008-07-06 13:16:49","2008-07-06 13:16:49"
"14","22011","2008-07-06 13:14:51","2008-07-06 13:14:51"
"14","19365","2008-07-06 13:14:51","2008-07-06 13:14:51"
"18","16357","2008-07-06 13:16:49","2008-07-06 13:16:49"
"37","21605","2008-07-06 13:26:22","2008-07-06 13:26:22"
"18","15986","2008-07-06 13:16:49","2008-07-06 13:16:49"
"18","6189","2008-07-06 13:16:49","2008-07-06 13:16:49"
"18","18143","2008-07-06 13:16:49","2008-07-06 13:16:49"
"18","20028","2008-07-06 13:16:49","2008-07-06 13:16:49"
"18","22313","2008-07-06 13:16:49","2008-07-06 13:16:49"
"18","20639","2008-07-06 13:16:49","2008-07-06 13:16:49"
"18","22695","2008-07-06 13:16:49","2008-07-06 13:16:49"
"18","4033","2008-07-06 13:16:49","2008-07-06 13:16:49"
"18","12385","2008-07-06 13:16:49","2008-07-06 13:16:49"
"14","13832","2008-07-06 13:14:51","2008-07-06 13:14:51"
"18","21387","2008-07-06 13:16:49","2008-07-06 13:16:49"
"14","13692","2008-07-06 13:14:51","2008-07-06 13:14:51"
"18","15912","2008-07-06 13:16:49","2008-07-06 13:16:49"
"24","14391","2008-07-06 13:20:21","2008-07-06 13:20:21"
"195","8643","2010-06-27 14:20:57","2010-06-27 14:21:28"
"193","10564","2010-06-17 19:47:32","2010-06-17 19:47:32"
"194","307","2010-06-20 23:42:03","2010-06-20 23:42:03"
"180","307","2009-11-03 23:56:59","2009-11-03 23:56:59"
"26","15986","2008-07-06 13:21:19","2008-07-06 13:21:19"
"55","518","2008-07-06 13:35:12","2008-07-06 13:35:12"
"94","133","2008-07-06 13:52:35","2010-07-31 01:10:25"
"193","19352","2010-06-17 19:47:32","2010-07-18 23:27:30"
"193","19619","2010-06-17 19:47:32","2010-07-18 23:27:30"
"198","13040","2010-08-17 18:58:56","2010-08-17 22:12:07"
"200","21","2010-09-08 14:04:39","2010-09-08 14:04:39"
"54","16578","2008-07-06 13:34:25","2008-07-09 06:38:53"
"54","20227","2008-07-06 13:34:25","2008-07-09 06:38:53"
"54","20925","2008-07-06 13:34:25","2008-07-09 06:38:53"
"26","12857","2008-07-06 13:21:19","2008-07-06 13:21:19"
"193","7880","2010-06-17 19:47:32","2010-07-18 23:27:30"
"193","20173","2010-06-17 19:47:32","2010-07-18 23:27:30"
"193","22319","2010-06-17 19:47:32","2010-07-18 23:27:30"
"193","14027","2010-06-17 19:47:32","2010-07-18 23:27:30"
"193","21812","2010-06-17 19:47:32","2010-07-18 23:27:30"
"193","12729","2010-06-17 19:47:32","2010-07-18 23:27:30"
"199","7090","2010-08-17 19:00:24","2010-10-05 13:12:55"
"202","12819","2010-10-05 22:59:07","2010-10-05 22:59:07"
"202","16050","2010-10-05 22:59:07","2010-10-05 22:59:07"
"202","15986","2010-10-05 22:59:07","2010-10-05 22:59:07"
"37","12857","2008-07-06 13:26:22","2008-07-06 13:26:22"
"14","16357","2008-07-06 13:14:51","2008-07-06 13:14:51"
"23","22319","2008-07-06 13:19:43","2010-10-19 17:14:23"
"205","23309","2010-10-19 17:22:07","2010-10-20 07:11:33"
"204","18143","2010-10-19 17:21:01","2010-10-20 07:11:23"
"205","18948","2010-10-19 17:22:07","2010-10-20 07:11:33"
"204","8588","2010-10-19 17:21:01","2010-10-20 07:11:23"
"203","4329","2010-10-19 17:11:57","2010-10-20 07:11:12"
"205","18143","2010-10-19 17:22:07","2010-10-20 07:11:33"
"203","8632","2010-10-19 17:11:57","2010-10-20 07:11:12"
"205","16243","2010-10-19 17:22:07","2010-10-20 07:11:33"
"204","18948","2010-10-19 17:21:01","2010-10-20 07:11:23"
"203","23699","2010-10-19 17:11:57","2010-10-20 07:11:12"
"205","22160","2010-10-19 17:22:07","2010-10-20 07:11:33"
"204","10076","2010-10-19 17:21:01","2010-10-20 07:11:23"
"203","20948","2010-10-19 17:11:57","2010-10-20 07:11:12"
"202","20541","2010-10-05 22:59:07","2010-10-05 22:59:07"
"205","16186","2010-10-19 17:22:07","2010-10-20 07:11:33"
"203","22346","2010-10-19 17:11:57","2010-10-20 07:11:12"
"204","4305","2010-10-19 17:21:01","2010-10-20 07:11:23"
"203","4305","2010-10-19 17:11:57","2010-10-20 07:11:12"
"204","14027","2010-10-19 17:21:01","2010-10-20 07:11:23"
"206","18143","2010-11-18 23:41:34","2010-11-18 23:41:34"
"205","10309","2010-10-19 17:22:07","2010-10-20 07:11:33"
"207","17134","2010-11-18 23:52:28","2010-11-19 00:01:41"
"206","14027","2010-11-18 23:41:34","2010-11-18 23:41:34"
"206","21254","2010-11-18 23:41:34","2010-11-18 23:41:34"
"206","21637","2010-11-18 23:41:34","2010-11-18 23:41:34"
"206","23576","2010-11-18 23:41:34","2010-11-18 23:41:34"
"206","5869","2010-11-18 23:41:34","2010-11-18 23:41:34"
"206","15347","2010-11-18 23:41:34","2010-11-18 23:41:34"
"208","5683","2010-11-30 13:36:14","2010-11-30 13:42:16"
"205","11386","2010-10-19 17:22:07","2010-10-20 07:11:33"
"205","10098","2010-10-19 17:22:07","2010-10-20 07:11:33"
"205","4329","2010-10-19 17:22:07","2010-10-20 07:11:33"
"205","23576","2010-10-19 17:22:07","2010-10-20 07:11:33"
"205","20914","2010-10-19 17:22:07","2010-10-20 07:11:33"
"205","23699","2010-10-19 17:22:07","2010-10-20 07:11:33"
"205","21904","2010-10-19 17:22:07","2010-10-20 07:11:33"
"205","8477","2010-10-19 17:22:07","2010-10-20 07:11:33"
"205","15318","2010-10-19 17:22:07","2010-10-20 07:11:33"
"205","17300","2010-10-19 17:22:07","2010-10-20 07:11:33"
"205","7871","2010-10-19 17:22:07","2010-10-20 07:11:33"
"204","119","2010-10-19 17:21:01","2010-10-20 07:11:23"
"204","11577","2010-10-19 17:21:01","2010-10-20 07:11:23"
"204","19962","2010-10-19 17:21:01","2010-10-20 07:11:23"
"204","8632","2010-10-19 17:21:01","2010-10-20 07:11:23"
"204","23851","2010-10-19 17:21:01","2010-10-20 07:11:23"
"204","20227","2010-10-19 17:21:01","2010-10-20 07:11:23"
"204","24034","2010-10-19 17:21:01","2010-10-20 07:11:23"
"204","11438","2010-10-19 17:21:01","2010-10-20 07:11:23"
"204","23699","2010-10-19 17:21:01","2010-10-20 07:11:23"
"203","9125","2010-10-19 17:11:57","2010-10-20 07:11:12"
"203","23642","2010-10-19 17:11:57","2010-10-20 07:11:12"
"203","17300","2010-10-19 17:11:57","2010-10-20 07:11:12"
"203","23588","2010-10-19 17:11:57","2010-10-20 07:11:12"
"203","11099","2010-10-19 17:11:57","2010-10-20 07:11:12"
"203","14027","2010-10-19 17:11:57","2010-10-20 07:11:12"
"203","11384","2010-10-19 17:11:57","2010-10-20 07:11:12"
"206","11384","2010-11-18 23:41:34","2010-11-18 23:41:34"
"206","119","2010-11-18 23:41:34","2010-11-18 23:41:34"
"206","9456","2010-11-18 23:41:34","2010-11-18 23:41:34"
"206","12873","2010-11-18 23:41:34","2010-11-18 23:41:34"
"206","18948","2010-11-18 23:41:34","2010-11-18 23:41:34"
"206","17300","2010-11-18 23:41:34","2010-11-18 23:41:34"
"206","10564","2010-11-18 23:41:34","2010-11-18 23:41:34"
"206","23588","2010-11-18 23:41:34","2010-11-18 23:41:34"
"206","23696","2010-11-18 23:41:34","2010-11-18 23:41:34"
"22","23399","2008-07-06 13:18:53","2010-10-19 17:14:14"
"97","21417","2008-07-06 13:54:33","2008-07-06 13:54:33"
"23","23394","2008-07-06 13:19:43","2010-10-19 17:14:23"
"202","59","2010-10-05 22:59:07","2010-10-05 22:59:07"
"202","13040","2010-10-05 22:59:07","2010-10-05 22:59:07"
"185","17300","2010-03-13 19:59:25","2010-04-12 00:54:15"
"202","24384","2010-10-05 22:59:07","2010-10-05 22:59:07"
"54","15318","2008-07-06 13:34:25","2008-07-09 06:38:53"
"202","17185","2010-10-05 22:59:07","2010-10-05 22:59:07"
"55","21955","2008-07-06 13:35:12","2008-07-06 13:35:12"
"55","4741","2008-07-06 13:35:12","2008-07-06 13:35:12"
"55","19379","2008-07-06 13:35:12","2008-07-06 13:35:12"
"57","11050","2008-07-06 13:35:57","2008-07-06 13:35:57"
"202","474","2010-10-05 22:59:07","2010-10-05 22:59:07"
"202","4944","2010-10-05 22:59:07","2010-10-05 22:59:07"
"202","12966","2010-10-05 22:59:07","2010-10-05 22:59:07"
"54","4109","2008-07-06 13:34:25","2008-07-09 06:38:53"
"196","11098","2010-07-23 16:05:43","2011-02-28 08:37:21"
"23","23099","2008-07-06 13:19:43","2010-10-19 17:14:23"
"27","473","2008-07-06 13:22:12","2008-07-06 13:22:12"
"111","473","2008-07-09 11:09:34","2008-07-09 11:09:34"
"25","18596","2008-07-06 13:20:44","2010-10-19 17:14:47"
"207","20157","2010-11-18 23:52:28","2010-11-19 00:01:41"
"211","24859","2011-04-11 22:41:33","2011-04-11 22:41:33"
"211","10917","2011-04-11 22:41:33","2011-04-11 22:41:33"
"55","17407","2008-07-06 13:35:12","2008-07-06 13:35:12"
"212","17300","2011-04-17 08:57:09","2011-04-17 08:58:20"
"212","18143","2011-04-17 08:57:09","2011-04-17 08:58:20"
"212","21637","2011-04-17 08:57:09","2011-04-17 08:58:20"
"210","21853","2011-03-20 23:40:48","2011-04-17 09:02:06"
"210","20157","2011-03-20 23:40:48","2011-04-17 09:02:06"
"210","23932","2011-03-20 23:40:48","2011-04-17 09:02:06"
"210","24207","2011-03-20 23:40:48","2011-04-17 09:02:06"
"210","16170","2011-03-20 23:40:48","2011-04-17 09:02:06"
"210","21156","2011-03-20 23:40:48","2011-04-17 09:02:06"
"210","20639","2011-03-20 23:40:48","2011-04-17 09:02:06"
"216","240","2011-04-30 08:09:11","2011-04-30 08:09:11"
"217","8588","2011-04-30 10:14:25","2011-04-30 10:14:25"
"217","1419","2011-04-30 10:14:25","2011-04-30 10:14:25"
"217","16980","2011-04-30 10:14:25","2011-04-30 10:14:25"
"217","18143","2011-04-30 10:14:25","2011-04-30 10:14:25"
"217","12262","2011-04-30 10:14:25","2011-04-30 10:14:25"
"217","15675","2011-04-30 10:14:25","2011-04-30 10:14:25"
"217","18987","2011-04-30 10:14:25","2011-04-30 10:14:25"
"217","12729","2011-04-30 10:14:25","2011-04-30 10:14:25"
"217","17185","2011-04-30 10:14:25","2011-04-30 10:14:25"
"217","17505","2011-04-30 10:14:25","2011-04-30 10:14:25"
"217","473","2011-04-30 10:14:25","2011-04-30 10:14:25"
"217","14157","2011-04-30 10:14:25","2011-04-30 10:14:25"
"217","7090","2011-04-30 10:14:25","2011-04-30 10:14:25"
"217","17300","2011-04-30 10:14:25","2011-04-30 10:14:25"
"217","22319","2011-04-30 10:14:25","2011-04-30 10:14:25"
"215","6","2011-04-29 22:22:23","2011-04-30 10:20:27"
"215","23642","2011-04-29 22:22:23","2011-04-30 10:20:27"
"215","20919","2011-04-29 22:22:23","2011-04-30 10:20:27"
"215","24822","2011-04-29 22:22:23","2011-04-30 10:20:27"
"214","8588","2011-04-29 22:17:30","2011-04-30 10:38:29"
"214","21637","2011-04-29 22:17:30","2011-04-30 10:38:29"
"214","25167","2011-04-29 22:17:30","2011-04-30 10:38:29"
"214","12306","2011-04-29 22:17:30","2011-04-30 10:38:29"
"214","25044","2011-04-29 22:17:30","2011-04-30 10:38:29"
"214","14460","2011-04-29 22:17:30","2011-04-30 10:38:29"
"214","19379","2011-04-29 22:17:30","2011-04-30 10:38:29"
"207","23642","2010-11-18 23:52:28","2010-11-19 00:01:41"
"218","14157","2011-04-30 10:53:40","2011-04-30 10:53:40"
"219","6620","2011-05-01 10:38:08","2011-05-01 10:38:08"
"219","3581","2011-05-01 10:38:08","2011-05-01 10:38:08"
"219","17900","2011-05-01 10:38:08","2011-05-01 10:38:08"
"219","20272","2011-05-01 10:38:08","2011-05-01 10:38:08"
"219","17505","2011-05-01 10:38:08","2011-05-01 10:38:08"
"219","20507","2011-05-01 10:38:08","2011-05-01 10:38:08"
"219","8588","2011-05-01 10:38:08","2011-05-01 10:38:08"
"219","21940","2011-05-01 10:38:08","2011-05-01 10:38:08"
"219","11343","2011-05-01 10:38:08","2011-05-01 10:38:08"
"219","24207","2011-05-01 10:38:08","2011-05-01 10:38:08"
"219","14311","2011-05-01 10:38:08","2011-05-01 10:38:08"
"219","16357","2011-05-01 10:38:08","2011-05-01 10:38:08"
"219","17705","2011-05-01 10:38:08","2011-05-01 10:38:08"
"219","19379","2011-05-01 10:38:08","2011-05-01 10:38:08"
"219","18596","2011-05-01 10:38:08","2011-05-01 10:38:08"
"219","18687","2011-05-01 10:38:08","2011-05-01 10:38:08"
"219","20550","2011-05-01 10:38:08","2011-05-01 10:38:08"
"219","19996","2011-05-01 10:38:08","2011-05-01 10:38:08"
"219","12849","2011-05-01 10:38:08","2011-05-01 10:38:08"
"219","23895","2011-05-01 10:38:08","2011-05-01 10:38:08"
"219","10076","2011-05-01 10:38:08","2011-05-01 10:38:08"
"219","17407","2011-05-01 10:38:08","2011-05-01 10:38:08"
"219","13040","2011-05-01 10:38:08","2011-05-01 10:38:08"
"219","12543","2011-05-01 10:38:08","2011-05-01 10:38:08"
"219","11883","2011-05-01 10:38:08","2011-05-01 10:38:08"
"219","12385","2011-05-01 10:38:08","2011-05-01 10:38:08"
"219","22319","2011-05-01 10:38:08","2011-05-01 10:38:08"
"219","24594","2011-05-01 10:38:08","2011-05-01 10:38:08"
"219","54","2011-05-01 10:38:08","2011-05-01 10:38:08"
"219","119","2011-05-01 10:38:08","2011-05-01 10:38:08"
"219","12231","2011-05-01 10:38:08","2011-05-01 10:38:08"
"219","12262","2011-05-01 10:38:08","2011-05-01 10:38:08"
"219","20173","2011-05-01 10:38:08","2011-05-01 10:38:08"
"219","15986","2011-05-01 10:38:08","2011-05-01 10:38:08"
"219","22707","2011-05-01 10:38:08","2011-05-01 10:38:08"
"219","20265","2011-05-01 10:38:08","2011-05-01 10:38:08"
"219","18143","2011-05-01 10:38:08","2011-05-01 10:38:08"
"219","16170","2011-05-01 10:38:08","2011-05-01 10:38:08"
"219","10994","2011-05-01 10:38:08","2011-05-01 10:38:08"
"219","25017","2011-05-01 10:38:08","2011-05-01 10:38:08"
"219","13692","2011-05-01 10:38:08","2011-05-01 10:38:08"
"219","5826","2011-05-01 10:38:08","2011-05-01 10:38:08"
"219","17319","2011-05-01 10:38:08","2011-05-01 10:38:08"
"219","97","2011-05-01 10:38:08","2011-05-01 10:38:08"
"219","45","2011-05-01 10:38:08","2011-05-01 10:38:08"
"219","227","2011-05-01 10:38:08","2011-05-01 10:38:08"
"219","23200","2011-05-01 10:38:08","2011-05-01 10:38:08"
"219","23392","2011-05-01 10:38:08","2011-05-01 10:38:08"
"219","23642","2011-05-01 10:38:08","2011-05-01 10:38:08"
"219","17185","2011-05-01 10:38:08","2011-05-01 10:38:08"
"219","11098","2011-05-01 10:38:08","2011-05-01 10:38:08"
"219","22313","2011-05-01 10:38:08","2011-05-01 10:38:08"
"219","8111","2011-05-01 10:38:08","2011-05-01 10:38:08"
"219","11641","2011-05-01 10:38:08","2011-05-01 10:38:08"
"219","2592","2011-05-01 10:38:08","2011-05-01 10:38:08"
"219","11037","2011-05-01 10:38:08","2011-05-01 10:38:08"
"219","11577","2011-05-01 10:38:08","2011-05-01 10:38:08"
"219","11787","2011-05-01 10:38:08","2011-05-01 10:38:08"
"219","17300","2011-05-01 10:38:08","2011-05-01 10:38:08"
"219","16839","2011-05-01 10:38:08","2011-05-01 10:38:08"
"219","266","2011-05-01 10:38:08","2011-05-01 10:38:08"
"219","8409","2011-05-01 10:38:08","2011-05-01 10:38:08"
"219","24629","2011-05-01 10:38:08","2011-05-01 10:38:08"
"219","6796","2011-05-01 10:38:08","2011-05-01 10:38:08"
"219","2262","2011-05-01 10:38:08","2011-05-01 10:38:08"
"219","11069","2011-05-01 10:38:08","2011-05-01 10:38:08"
"219","19619","2011-05-01 10:38:08","2011-05-01 10:38:08"
"219","8208","2011-05-01 10:38:08","2011-05-01 10:38:08"
"219","17685","2011-05-01 10:38:08","2011-05-01 10:38:08"
"219","3392","2011-05-01 10:38:08","2011-05-01 10:38:08"
"219","16634","2011-05-01 10:38:08","2011-05-01 10:38:08"
"219","23430","2011-05-01 10:38:08","2011-05-01 10:38:08"
"211","119","2011-04-11 22:41:33","2011-04-11 22:41:33"
"207","25017","2010-11-18 23:52:28","2010-11-19 00:01:41"
"224","217","2011-05-09 23:17:30","2011-05-09 23:17:30"
"219","16200","2011-05-01 10:38:08","2011-05-01 10:38:08"
"219","577","2011-05-01 10:38:08","2011-05-01 10:38:08"
"219","115","2011-05-01 10:38:08","2011-05-01 10:38:08"
"219","11499","2011-05-01 10:38:08","2011-05-01 10:38:08"
"23","24294","2008-07-06 13:19:43","2010-10-19 17:14:23"
"219","21637","2011-05-01 10:38:08","2011-05-01 10:38:08"
"219","3437","2011-05-01 10:38:08","2011-05-01 10:38:08"
"207","23318","2010-11-18 23:52:28","2010-11-19 00:01:41"
"207","24822","2010-11-18 23:52:28","2010-11-19 00:01:41"
"211","24320","2011-04-11 22:41:33","2011-04-11 22:41:33"
"225","24629","2011-06-03 08:35:40","2011-06-03 08:35:40"
"219","21995","2011-05-01 10:38:08","2011-05-01 10:38:08"
"219","7116","2011-05-01 10:38:08","2011-05-01 10:38:08"
"219","8547","2011-05-01 10:38:08","2011-05-01 10:38:08"
"24","184","2008-07-06 13:20:21","2010-10-19 17:14:34"
"226","11098","2011-06-28 23:34:52","2011-06-28 23:35:25"
"226","22707","2011-06-28 23:34:52","2011-06-28 23:35:25"
"226","5188","2011-06-28 23:34:52","2011-06-28 23:35:25"
"225","23661","2011-06-03 08:35:40","2011-06-03 08:35:40"
"23","25336","2008-07-06 13:19:43","2010-10-19 17:14:23"
"25","11098","2008-07-06 13:20:44","2010-10-19 17:14:47"
"227","2262","2011-08-04 04:34:31","2011-08-04 04:34:31"
"25","11438","2008-07-06 13:20:44","2010-10-19 17:14:47"
"228","1820","2011-08-14 23:12:30","2011-08-14 23:12:30"
"228","20639","2011-08-14 23:12:30","2011-08-14 23:12:30"
"228","24629","2011-08-14 23:12:30","2011-08-14 23:12:30"
"228","22874","2011-08-14 23:12:30","2011-08-14 23:12:30"
"228","25019","2011-08-14 23:12:30","2011-08-14 23:12:30"
"228","25443","2011-08-14 23:12:30","2011-08-14 23:12:30"
"228","10994","2011-08-14 23:12:30","2011-08-14 23:37:52"
"228","23661","2011-08-14 23:12:30","2011-08-14 23:41:31"
"228","20184","2011-08-14 23:12:30","2011-08-14 23:41:31"
"228","25307","2011-08-14 23:12:30","2011-08-14 23:41:31"
"228","25044","2011-08-14 23:12:30","2011-08-14 23:41:31"
"228","25017","2011-08-14 23:12:30","2011-08-14 23:41:31"
"228","17319","2011-08-14 23:12:30","2011-08-14 23:41:31"
"225","25167","2011-06-03 08:35:40","2011-06-03 08:35:40"
"54","25888","2008-07-06 13:34:25","2008-07-09 06:38:53"
"22","25459","2008-07-06 13:18:53","2010-10-19 17:14:14"
"222","10377","2011-05-09 23:13:19","2011-08-15 23:53:19"
"221","20184","2011-05-09 23:12:15","2011-08-15 23:53:31"
"229","5884","2011-08-24 18:10:55","2011-08-24 18:10:55"
"110","1497","2008-07-09 10:45:38","2010-04-12 01:00:26"
"56","18948","2008-07-06 13:35:36","2008-07-06 13:35:36"
"108","6","2008-07-09 06:44:01","2008-07-09 06:44:01"
"143","26049","2009-03-08 22:45:20","2009-03-08 22:45:20"
"219","18159","2011-05-01 10:38:08","2011-05-01 10:38:08"
"207","24629","2010-11-18 23:52:28","2010-11-19 00:01:41"
"229","126","2011-08-24 18:10:55","2011-08-24 18:10:55"
"110","25422","2008-07-09 10:45:38","2010-04-12 01:00:26"
"55","19943","2008-07-06 13:35:12","2008-07-06 13:35:12"
"231","20054","2011-09-16 20:19:04","2011-09-16 20:21:12"
"211","160","2011-04-11 22:41:33","2011-04-11 22:41:33"
"231","12265","2011-09-16 20:19:04","2011-09-16 20:21:12"
"231","2262","2011-09-16 20:19:04","2011-09-16 20:21:12"
"178","280","2009-09-01 19:08:40","2009-09-01 19:08:40"
"228","6189","2011-08-14 23:12:30","2011-10-04 19:12:06"
"55","19322","2008-07-06 13:35:12","2008-07-06 13:35:12"
"211","26462","2011-04-11 22:41:33","2011-04-11 22:41:33"
"228","19352","2011-08-14 23:12:30","2011-10-04 19:12:06"
"54","19159","2008-07-06 13:34:25","2008-07-09 06:38:53"
"207","23661","2010-11-18 23:52:28","2010-11-19 00:01:41"
"229","917","2011-08-24 18:10:55","2011-08-24 18:10:55"
"229","344","2011-08-24 18:10:55","2011-08-24 18:10:55"
"229","12","2011-08-24 18:10:55","2011-08-24 18:10:55"
"229","6","2011-08-24 18:10:55","2011-08-24 18:10:55"
"229","18","2011-08-24 18:10:55","2011-08-24 18:10:55"
"229","1959","2011-08-24 18:10:55","2011-08-24 18:10:55"
"229","11499","2011-08-24 18:10:55","2011-08-24 18:10:55"
"229","227","2011-08-24 18:10:55","2011-08-24 18:10:55"
"229","8820","2011-08-24 18:10:55","2011-08-24 18:10:55"
"229","2262","2011-08-24 18:10:55","2011-08-24 18:10:55"
"229","307","2011-08-24 18:10:55","2011-08-24 18:10:55"
"229","230","2011-08-24 18:10:55","2011-08-24 18:10:55"
"229","22319","2011-08-24 18:10:55","2011-08-24 18:10:55"
"229","133","2011-08-24 18:10:55","2011-08-24 18:10:55"
"229","14","2011-08-24 18:10:55","2011-08-24 18:10:55"
"229","640","2011-08-24 18:10:55","2011-08-24 18:10:55"
"229","14157","2011-08-24 18:10:55","2011-08-24 18:10:55"
"229","273","2011-08-24 18:10:55","2011-08-24 18:10:55"
"229","8477","2011-08-24 18:10:55","2011-08-24 18:10:55"
"229","160","2011-08-24 18:10:55","2011-08-24 18:10:55"
"229","45","2011-08-24 18:10:55","2011-08-24 18:10:55"
"229","13","2011-08-24 18:10:55","2011-08-24 18:10:55"
